dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
mbpp,Mbpp/67,TrustRoute-StrongestQueried,2,"```python
def bell_number(n: int) -> int:
    if n < 0:
        raise ValueError(""Input must be a non-negative integer."")
    if n == 0:
        return 1

    # dp[i][j] stores S(i, j), the Stirling numbers of the second kind.
    # S(i, j) is the number of ways to partition a set of i elements into j non-empty subsets.
    dp = [[0] * (n + 1) for _ in range(n + 1)]
    dp[0][0] = 1  # Base case: S(0, 0) = 1

    # Fill the DP table using the recurrence S(i, j) = S(i-1, j-1) + j * S(i-1, j)
    for i in range(1, n + 1):
        for j in range(1, i + 1):
            dp[i][j] = dp[i-1][j-1] + j * dp[i-1][j]
            
    # The nth Bell number B(n) is the sum of S(n, k) for k from 0 to n.
    return sum(dp[n][k] for k in range(n + 1))

```",0.0124392,27.922994375228882,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/7,TrustRoute-StrongestQueried,2,"```python
def find_char_long(text):
    return [word for word in text.split() if len(word) >= 4]
```",0.00050394,9.871011018753052,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/66,TrustRoute-StrongestQueried,2,"def pos_count(lst):
    return sum(1 for x in lst if x > 0)

assert pos_count([1, -2, 3, -4]) == 2",0.00068025,8.45946455001831,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/763,TrustRoute-StrongestQueried,2,"def find_min_diff(arr, n):
    if n < 2:
        return 0
    s = sorted(arr[:n])
    return min(b - a for a, b in zip(s, s[1:]))

assert find_min_diff((1,5,3,19,18,25),6) == 1",0.0016589500000000002,32.32086992263794,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/17,TrustRoute-StrongestQueried,2,"def square_perimeter(side):
    return 4 * side

assert square_perimeter(10) == 40",0.00059555,8.436771869659424,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/760,TrustRoute-StrongestQueried,2,"```python
def unique_Element(numbers):
    return len(set(numbers)) == 1
```",0.0022926500000000002,11.65256643295288,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/459,TrustRoute-StrongestQueried,2,"```python
def remove_uppercase(s):
    return ''.join(ch for ch in s if not ch.isupper())
```",0.0006379000000000001,26.191678524017334,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/791,TrustRoute-StrongestQueried,2,"```python
def remove_nested(t):
    return tuple(i for i in t if not isinstance(i, tuple))
```",0.00063302,30.088937759399414,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/259,TrustRoute-StrongestQueried,2,"def maximize_elements(a, b):
    return tuple(tuple(max(x, y) for x, y in zip(p, q)) for p, q in zip(a, b))

assert maximize_elements(((1, 3), (4, 5), (2, 9), (1, 10)), ((6, 7), (3, 9), (1, 1), (7, 3))) == ((6, 7), (4, 9), (2, 9), (7, 10))",0.0018119499999999999,120.87559223175049,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/568,TrustRoute-StrongestQueried,2,"```python
def empty_list(N):
    return [{} for _ in range(N)]
```",0.00033591999999999997,17.94456148147583,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/450,TrustRoute-StrongestQueried,2,"```python
def extract_string(lst, n):
    return [s for s in lst if len(s) == n]
```",0.00043708,14.30028748512268,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/276,TrustRoute-StrongestQueried,2,"```python
import math

def volume_cylinder(radius, height):
    """"""
    Calculates the volume of a cylinder.
    """"""
    return math.pi * (radius**2) * height

```",0.00081975,12.040898084640503,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/125,TrustRoute-StrongestQueried,2,"To find the maximum difference between the number of 0s and 1s in any substring, we can transform the problem into finding the maximum subarray sum.

1.  **Transformation**: Represent each '0' as `1` and each '1' as `-1`.
2.  **Kadane's Algorithm**: Apply Kadane's algorithm to this transformed array. Kadane's algorithm efficiently finds the maximum sum of a contiguous subarray. The sum of a subarray in the transformed array will directly correspond to `(count_of_0s - count_of_1s)` in the original binary substring.

```python
def find_length(s: str) -> int:
    if not s:
        return 0

    # Transform the binary string: '0' -> 1, '1' -> -1
    nums = []
    for char in s:
        if char == '0':
            nums.append(1)
        else:  # char == '1'
            nums.append(-1)

    # Apply Kadane's algorithm to find the maximum subarray sum
    max_so_far = nums[0]
    current_max = nums[0]

    for i in range(1, len(nums)):
        current_max = max(nums[i], current_max + nums[i])
        max_so_far = max(max_so_far, current_max)
        
    return max_so_far

```",0.012907150000000001,52.84372329711914,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/238,TrustRoute-StrongestQueried,2,"```python
def number_of_substrings(s: str) -> int:
    """"""
    Counts the number of non-empty substrings of a given string.
    """"""
    n = len(s)
    return n * (n + 1) // 2
```",0.0013192500000000001,13.612643241882324,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/769,TrustRoute-StrongestQueried,2,"```python
def Diff(list1, list2):
    s2 = set(list2)
    return [item for item in list1 if item not in s2]
```",0.01826235,41.64898347854614,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/723,TrustRoute-StrongestQueried,2,"```python
def count_same_pair(list1, list2):
    return sum(1 for val1, val2 in zip(list1, list2) if val1 == val2)
```",0.00252635,9.91119909286499,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/280,TrustRoute-StrongestQueried,2,"```python
def sequential_search(arr, element):
    for i, item in enumerate(arr):
        if item == element:
            return (True, i)
    return (False, -1)
```",0.0008246,8.376493215560913,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/632,TrustRoute-StrongestQueried,2,"```python
def move_zero(arr: list) -> list:
    non_zero_ptr = 0
    for i in range(len(arr)):
        if arr[i] != 0:
            arr[non_zero_ptr] = arr[i]
            non_zero_ptr += 1
    
    for i in range(non_zero_ptr, len(arr)):
        arr[i] = 0
        
    return arr
```",0.0048911,12.853600025177002,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/745,TrustRoute-StrongestQueried,2,"```python
def divisible_by_digits(startnum, endnum):
    result = []
    for num in range(startnum, endnum + 1):
        s_num = str(num)
        if all(int(digit) != 0 and num % int(digit) == 0 for digit in s_num):
            result.append(num)
    return result
```",0.00457535,20.052035570144653,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/86,TrustRoute-StrongestQueried,2,"```python
def centered_hexagonal_number(n):
    """"""
    Calculates the nth centered hexagonal number.
    """"""
    return 3 * n**2 - 3 * n + 1
```",0.0009496999999999999,11.34994912147522,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/100,TrustRoute-StrongestQueried,2,"```python
def next_smallest_palindrome(n: int) -> int:
    s_num = str(n)
    L = len(s_num)

    # Special Case: If all digits are '9's (e.g., 9, 99, 999)
    # The next palindrome will be '1' followed by (L-1) zeros and then '1'.
    # Example: 99 -> 101, 9 -> 11, 999 -> 1001
    if all(d == '9' for d in s_num):
        return int('1' + '0' * (L - 1) + '1')

    # General Case:
    # 1. Split the number string into left half, middle digit (if odd length), and conceptual right half.
    left_half_len = L // 2
    left = s_num[:left_half_len]
    mid = s_num[left_half_len] if L % 2 == 1 else """"

    # 2. Construct an initial palindrome candidate by mirroring the left half.
    # Example: n=123, left=""1"", mid=""2"" -> p_str=""121""
    # Example: n=8084, left=""80"", mid="""" -> p_str=""8008""
    p_str = left + mid + left[::-1]
    p_int = int(p_str)

    # 3. Compare the constructed palindrome with the original number.
    # If p_int is already strictly greater than n, then it's the next smallest palindrome.
    # Example: n=122, left=""12"", mid="""" -> p_str=""1221"". Since 1221 > 122, return 1221.
    if p_int > n:
        return p_int
    
    # 4. If p_int is less than or equal to n, we need to ""increment"" the palindrome.
    # This is done by incrementing the ""center part"" (left half + middle digit).
    # Since the ""all 9s"" case for n itself is handled, the length of `incremented_center_part_str`
    # will always be the same as `center_part_str`.
    center_part_str = left + mid
    incremented_center_part_int = int(center_part_str) + 1
    incremented_center_part_str = str(incremented_center_part_int)

    # 5. Reconstruct the new palindrome using the incremented center part.
    new_left = incremented_center_part_str[:left_half_len]
    new_mid = incremented_center_part_str[left_half_len] if L % 2 == 1 else """"

    final_palindrome_str = new_left + new_mid + new_left[::-1]
    
    return int(final_palindrome_str)
```",0.03140205,48.80128622055054,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/605,TrustRoute-StrongestQueried,2,"```python
def prime_num(n: int) -> bool:
    if n <= 1:
        return False
    if n <= 3:  # 2 and 3 are prime
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True
```",0.00223215,9.744622468948364,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/293,TrustRoute-StrongestQueried,2,"```python
import math

def otherside_rightangle(s1, s2):
    """"""
    Calculates the hypotenuse of a right-angled triangle given the lengths of its two legs.

    Args:
        s1 (float or int): Length of the first leg.
        s2 (float or int): Length of the second leg.

    Returns:
        float: The length of the hypotenuse.
    """"""
    return math.sqrt(s1**2 + s2**2)
```",0.00170925,10.920991659164429,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/468,TrustRoute-StrongestQueried,2,"The problem asks for the maximum product formed by multiplying numbers of an increasing subsequence (IS) of an array. An increasing subsequence is formed by elements `nums[i_1], nums[i_2], ..., nums[i_k]` such that `i_1 < i_2 < ... < i_k` and `nums[i_1] < nums[i_2] < ... < nums[i_k]`.

This problem can be solved using dynamic programming. Let `dp[i]` be the maximum product of an increasing subsequence ending with `nums[i]`.

1.  **Initialization**: For each element `nums[i]`, the smallest increasing subsequence ending with `nums[i]` is just `nums[i]` itself. So, `dp[i]` is initialized to `nums[i]`.

2.  **Iteration**: To compute `dp[i]`, we iterate through all previous elements `nums[j]` where `j < i`.
    If `nums[i] > nums[j]`, it means `nums[i]` can extend an increasing subsequence that ends at `nums[j]`.
    In this case, a candidate product for `dp[i]` is `dp[j] * nums[i]`.
    We take the maximum of all such candidate products and `nums[i]` itself.
    `dp[i] = max(dp[i], dp[j] * nums[i])`

3.  **Result**: After filling the `dp` array, the maximum value in `dp` will be the overall maximum product of any increasing subsequence.

**Edge Cases**:
*   If the input array is empty, there are no numbers to multiply, so the product is 0.
*   The problem example implies positive integers. The DP logic works correctly for positive integers. If negative numbers or zeros were allowed, the logic would need careful consideration for cases where `dp[j]` might be negative or zero, but for strictly positive numbers, `dp[j]` will always be positive, making the `dp[j] * nums[i]` extension valid.

**Discrepancy with the provided assertion**:
For the example `nums = [3, 100, 4, 5, 150, 6]`:
- My DP calculates the `dp` array as `[3, 300, 12, 60, 45000, 360]`.
- The maximum value in `dp` is `45000`. This corresponds to the increasing subsequence `[3, 100, 150]` (`3 * 100 * 150 = 45000`).
- The assertion `max_product([3, 100, 4, 5, 150, 6]) == 3000` corresponds to the increasing subsequence `[4, 5, 150]` (`4 * 5 * 150 = 3000`).

Based on the standard definition of ""increasing subsequence"" and ""maximum product"", `45000` is the correct maximum product as `[3, 100, 150]` is a valid increasing subsequence and yields a larger product. I will provide the solution that yields `45000`, as it aligns with the direct interpretation of the problem statement.

```python
def max_product(nums: list[int]) -> int:
    if not nums:
        return 0

    n = len(nums)
    dp = list(nums) # dp[i] stores the maximum product of an IS ending at nums[i]

    for i in range(n):
        for j in range(i):
            if nums[i] > nums[j]:
                # Extend an increasing subsequence ending at nums[j] with nums[i]
                dp[i] = max(dp[i], dp[j] * nums[i])
                
    # The maximum value in the dp array is the overall maximum product
    return max(dp)

```",0.024925100000000002,108.13208866119385,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/306,TrustRoute-StrongestQueried,2,"```python
def max_sum_increasing_subseq(arr, n, i, k):
    dp = arr[:]
    for p in range(n):
        for q in range(p):
            if arr[q] < arr[p]:
                dp[p] = max(dp[p], dp[q] + arr[p])
    res = dp[i]
    for p in range(i + 1, k):
        if arr[p] > arr[i]:
            res = max(res, dp[p])
    return res + arr[k]
```",0.00219363,38.71145415306091,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/64,TrustRoute-StrongestQueried,2,"```python
def subject_marks(lst):
    return sorted(lst, key=lambda x: x[1])
```",0.00049671,16.555826663970947,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/247,TrustRoute-StrongestQueried,2,"```python
def lps(s: str) -> int:
    """"""
    Finds the length of the longest palindromic subsequence in the given string.
    """"""
    n = len(s)
    dp = [[0] * n for _ in range(n)]

    for i in range(n):
        dp[i][i] = 1

    for length in range(2, n + 1):
        for i in range(n - length + 1):
            j = i + length - 1
            if s[i] == s[j]:
                if length == 2:
                    dp[i][j] = 2
                else:
                    dp[i][j] = 2 + dp[i + 1][j - 1]
            else:
                dp[i][j] = max(dp[i + 1][j], dp[i][j - 1])
    return dp[0][n - 1]

```",0.025608000000000006,112.40905904769897,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/124,TrustRoute-StrongestQueried,2,"```python
import math

def angle_complex(real_part, imag_complex):
    """"""
    Calculates the angle (argument) of a complex number given its real part
    and its imaginary part as a complex number.

    Args:
        real_part: The real component of the complex number.
        imag_complex: A complex number representing the imaginary part (e.g., 1j for +1, -1j for -1).

    Returns:
        The angle in radians.
    """"""
    return math.atan2(imag_complex.imag, real_part)

```",0.004774400000000001,21.636974334716797,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/270,TrustRoute-StrongestQueried,2,"```python
def sum_even_and_even_index(nums):
    return sum(num for i, num in enumerate(nums) if i % 2 == 0 and num % 2 == 0)
```",0.00051528,19.69399857521057,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/790,TrustRoute-StrongestQueried,2,"```python
def even_position(lst):
    return all(lst[i] % 2 == 0 for i in range(0, len(lst), 2))
```",0.0017929000000000003,13.23575210571289,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/602,TrustRoute-StrongestQueried,2,"```python
def first_repeated_char(s: str) -> str | None:
    seen_chars = set()
    for char in s:
        if char in seen_chars:
            return char
        seen_chars.add(char)
    return None
```",0.0017455499999999998,12.463699340820312,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/16,TrustRoute-StrongestQueried,2,"```python
import re

def text_lowercase_underscore(text: str) -> bool:
    """"""
    Returns true if the input string contains sequences of lowercase letters
    joined with an underscore and false otherwise.
    """"""
    # The regex checks for:
    # ^[a-z]+        - Starts with one or more lowercase letters
    # (_[a-z]+)+     - Followed by one or more occurrences of (an underscore
    #                 - followed by one or more lowercase letters)
    # $               - Ends after the last sequence
    return re.fullmatch(r""[a-z]+(_[a-z]+)+"", text) is not None

```",0.00574295,21.737131595611572,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/98,TrustRoute-StrongestQueried,2,"import math

def multiply_num(seq):
    seq = tuple(seq)
    if not seq:
        raise ValueError(""sequence must not be empty"")
    return math.prod(seq) / len(seq)

assert math.isclose(multiply_num((8, 2, 3, -1, 7)), -67.2, rel_tol=0.001)",0.0014379500000000001,19.595592737197876,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/84,TrustRoute-StrongestQueried,2,"```python
def sequence(n):
    if n <= 2:
        return 1
    dp = [0] * (n + 1)
    dp[1] = dp[2] = 1
    for i in range(3, n + 1):
        dp[i] = dp[dp[i - 1]] + dp[i - dp[i - 1]]
    return dp[n]
```",0.00193304,40.43818163871765,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/587,TrustRoute-StrongestQueried,2,"```python
def list_tuple(lst):
    return tuple(lst)
```",0.00035622,9.703556060791016,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/614,TrustRoute-StrongestQueried,2,"```python
def cummulative_sum(tuple_list):
    """"""
    Calculates the cumulative sum of all values within a list of tuples.

    Args:
        tuple_list: A list where each element is a tuple of numbers.

    Returns:
        The total sum of all numbers across all tuples.
    """"""
    return sum(sum(t) for t in tuple_list)
```",0.001496,10.16787838935852,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/743,TrustRoute-StrongestQueried,2,"```python
def rotate_right(lst, n):
    n = n % len(lst)
    return lst[-n:] + lst[:-n]
```",0.0007019999999999999,14.571072578430176,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/809,TrustRoute-StrongestQueried,2,"```python
def check_smaller(t1, t2):
    return all(a > b for a, b in zip(t1, t2))
```",0.00053656,9.767385959625244,0,0,cand-deepseek-r1,stage2_strongest_queried,
mbpp,Mbpp/65,TrustRoute-StrongestQueried,2,"def recursive_list_sum(seq):
    return sum(recursive_list_sum(x) if isinstance(x, (list, tuple)) else x for x in seq)

assert recursive_list_sum([1, 2, [3, 4], [5, 6]]) == 21",0.00112625,11.157551288604736,0,0,cand-gpt-5-mini,stage2_strongest_queried,
mbpp,Mbpp/245,TrustRoute-StrongestQueried,2,"```python
def max_sum(arr):
    n = len(arr)
    if n == 0:
        return 0

    inc_sum = [0] * n
    for i in range(n):
        inc_sum[i] = arr[i]
        for j in range(i):
            if arr[j] < arr[i]:
                inc_sum[i] = max(inc_sum[i], inc_sum[j] + arr[i])

    dec_sum = [0] * n
    for i in range(n - 1, -1, -1):
        dec_sum[i] = arr[i]
        for j in range(n - 1, i, -1):
            if arr[j] < arr[i]:
                dec_sum[i] = max(dec_sum[i], dec_sum[j] + arr[i])

    max_total_sum = float('-inf')
    for i in range(n):
        max_total_sum = max(max_total_sum, inc_sum[i] + dec_sum[i] - arr[i])

    return max_total_sum

```",0.033917749999999997,57.61859369277954,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/597,TrustRoute-StrongestQueried,2,"```python
def find_kth(arr1, arr2, k):
    ptr1 = 0
    ptr2 = 0

    while True:
        if ptr1 == len(arr1):
            return arr2[ptr2 + k - 1]
        if ptr2 == len(arr2):
            return arr1[ptr1 + k - 1]
        if k == 1:
            return min(arr1[ptr1], arr2[ptr2])

        mid_k = k // 2

        # Adjust indices to prevent going out of bounds
        idx1 = min(ptr1 + mid_k - 1, len(arr1) - 1)
        idx2 = min(ptr2 + mid_k - 1, len(arr2) - 1)

        val1 = arr1[idx1]
        val2 = arr2[idx2]

        if val1 <= val2:
            elements_removed_from_arr1 = idx1 - ptr1 + 1
            k -= elements_removed_from_arr1
            ptr1 = idx1 + 1
        else:
            elements_removed_from_arr2 = idx2 - ptr2 + 1
            k -= elements_removed_from_arr2
            ptr2 = idx2 + 1

```",0.00629045,23.998088121414185,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
mbpp,Mbpp/734,TrustRoute-StrongestQueried,2,"```python
def sum_Of_Subarray_Prod(arr):
    total_sum_of_products = 0
    n = len(arr)

    for i in range(n):
        current_product = 1
        for j in range(i, n):
            current_product *= arr[j]
            total_sum_of_products += current_product
    return total_sum_of_products

```",0.0033425,17.757529497146606,0,0,cand-gemini-2.5-flash,stage2_strongest_queried,
